R635;170,00;;MSSC;;;;;;CHF
R638;79,63;;MSSC;;;;;;CHF
J490;28,74;;MSSC;;;;;;CHF
O052;191,19;;MSSC;;;;;;CHF
O053;63,86;;MSSC;;;;;;CHF
S087;56,59;;MSSC;;;;;;CHF
S085;121,63;;MSSC;;;;;;CHF
O879;39,41;;MSSC;;;;;;CHF
R519;8,34;;MSSC;;;;;;CHF
G012;88,27;;MSSC;;;;;;CHF
R277;82,00;;MSSC;;;;;;CHF
O199;29,54;;MSSC;;;;;;CHF
4016;8,12;;MSSC;;;;;;CHF
R290;33,89;;MSSC;;;;;;CHF
R289;43,77;;MSSC;;;;;;CHF
R288;356,01;;MSSC;;;;;;CHF
I512;57,97;;MSSC;;;;;;CHF
R505;235,00;;MSSC;;;;;;CHF
R504;50,37;;MSSC;;;;;;CHF
K869;83,68;;MSSC;;;;;;CHF
R839;371,63;;MSSC;;;;;;CHF
O399;39,00;;MSSC;;;;;;CHF
3616;36,74;;MSSC;;;;;;CHF
P720;33,18;;MSSC;;;;;;CHF
MP00540;3784,86;;MSSC;;;;;;CHF
R336;109,25;;MSSC;;;;;;CHF
R837;5186,00;;MSSC;;;;;;CHF
R264;81,05;;MSSC;;;;;;CHF
Q785;239,69;;MSSC;;;;;;CHF
Q785;164,47;;MSSC;;;;;;CHF
Q784;237,99;;MSSC;;;;;;CHF
Q783;104,88;;MSSC;;;;;;CHF
3302;21,05;;MSSC;;;;;;CHF
1641;42,40;;MSSC;;;;;;CHF
S068;102,88;;MSSC;;;;;;CHF
Q701;57,56;;MSSC;;;;;;CHF
O029;53,02;;MSSC;;;;;;CHF
5460;20,61;;MSSC;;;;;;CHF
E944;52,81;;MSSC;;;;;;CHF
P719;105,90;;MSSC;;;;;;CHF
R465;75,71;;MSSC;;;;;;CHF
R466;200,41;;MSSC;;;;;;CHF
R467;42,47;;MSSC;;;;;;CHF
R468;585,34;;MSSC;;;;;;CHF
R469;59,00;;MSSC;;;;;;CHF
R470;321,93;;MSSC;;;;;;CHF
R475;500,00;;MSSC;;;;;;CHF
R476;533,60;;MSSC;;;;;;CHF
R477;24,31;;MSSC;;;;;;CHF
Q577;22,02;;MSSC;;;;;;CHF
9581;98,76;;MSSC;;;;;;CHF
D174;428,04;;MSSC;;;;;;CHF
R780;222,63;;MSSC;;;;;;CHF
5781;40,19;;MSSC;;;;;;CHF
R722;306,12;;MSSC;;;;;;CHF
R834;92,28;;MSSC;;;;;;CHF
R724;255,75;;MSSC;;;;;;CHF
H977;28,10;;MSSC;;;;;;CHF
Q873;15,22;;MSSC;;;;;;CHF
Q748;10,94;;MSSC;;;;;;CHF
R969;480,44;;MSSC;;;;;;CHF
R241;850,00;;MSSC;;;;;;CHF
Q127;316,09;;MSSC;;;;;;CHF
Q587;6236,95;;MSSC;;;;;;CHF
R464;84,30;;MSSC;;;;;;CHF
R558;793,00;;MSSC;;;;;;CHF
1505;16,79;;MSSC;;;;;;CHF
R292;11,69;;MSSC;;;;;;CHF
R250;34,92;;MSSC;;;;;;CHF
R293;18,89;;MSSC;;;;;;CHF
R917;774,71;;MSSC;;;;;;CHF
MP00030;9,00;;MSSC;;;;;;CHF
MP00028;6,64;;MSSC;;;;;;CHF
R294;19,93;;MSSC;;;;;;CHF
R960;110,60;;MSSC;;;;;;CHF
R961;259,17;;MSSC;;;;;;CHF
MP00403;5,80;;MSSC;;;;;;CHF
R650;20,42;;MSSC;;;;;;CHF
R925;14,00;;MSSC;;;;;;CHF
R903;11,52;;MSSC;;;;;;CHF
R904;204,00;;MSSC;;;;;;CHF
R963;17,00;;MSSC;;;;;;CHF
9607;60,24;;MSSC;;;;;;CHF
R906;499,21;;MSSC;;;;;;CHF
R752;51,45;;MSSC;;;;;;CHF
R698;136,04;;MSSC;;;;;;CHF
R905;63,56;;MSSC;;;;;;CHF
R962;181,93;;MSSC;;;;;;CHF
ECH-3505;244,60;;MSSC;;;;;;CHF
R517;5843,69;;MSSC;;;;;;CHF
5776;138,65;;MSSC;;;;;;CHF
R754;55,93;;MSSC;;;;;;CHF
R790;502,66;;MSSC;;;;;;CHF
F486;14,65;;MSSC;;;;;;CHF
G682;171,89;;MSSC;;;;;;CHF
R617;6,37;;MSSC;;;;;;CHF
ECH-3710;237,05;;MSSC;;;;;;CHF
R959;264,00;;MSSC;;;;;;CHF
R957;101,34;;MSSC;;;;;;CHF
R907;86,57;;MSSC;;;;;;CHF
E955;534,26;;MSSC;;;;;;CHF
R641;837,99;;MSSC;;;;;;CHF
R259;561,46;;MSSC;;;;;;CHF
R646;24,57;;MSSC;;;;;;CHF
R873;90,25;;MSSC;;;;;;CHF
R648;2,70;;MSSC;;;;;;CHF
R874;16,14;;MSSC;;;;;;CHF
1155;111,32;;MSSC;;;;;;CHF
F540;15,27;;MSSC;;;;;;CHF
4252;16,25;;MSSC;;;;;;CHF
P370;16,36;;MSSC;;;;;;CHF
M200;352,32;;MSSC;;;;;;CHF
R332;47,94;;MSSC;;;;;;CHF
R337;281,85;;MSSC;;;;;;CHF
R340;671,61;;MSSC;;;;;;CHF
R347;15,30;;MSSC;;;;;;CHF
R604;20,67;;MSSC;;;;;;CHF
R640;214,79;;MSSC;;;;;;CHF
R642;684,00;;MSSC;;;;;;CHF
R643;253,18;;MSSC;;;;;;CHF
R699;68,65;;MSSC;;;;;;CHF
F035;35,20;;MSSC;;;;;;CHF
1682;70,35;;MSSC;;;;;;CHF
R948;53,30;;MSSC;;;;;;CHF
R875;34,85;;MSSC;;;;;;CHF
S024;197,00;;MSSC;;;;;;CHF
R755;185,00;;MSSC;;;;;;CHF
R777;81,82;;MSSC;;;;;;CHF
R630;77,46;;MSSC;;;;;;CHF
R349;882,28;;MSSC;;;;;;CHF
R639;102,02;;MSSC;;;;;;CHF
R350;364,64;;MSSC;;;;;;CHF
R622;24,64;;MSSC;;;;;;CHF
R631;76,15;;MSSC;;;;;;CHF
R377;89,29;;MSSC;;;;;;CHF
R789;151,05;;MSSC;;;;;;CHF
R934;304,80;;MSSC;;;;;;CHF
R760;86,14;;MSSC;;;;;;CHF
R351;193,28;;MSSC;;;;;;CHF
R923;34,40;;MSSC;;;;;;CHF
R876;131,39;;MSSC;;;;;;CHF
R945;62,77;;MSSC;;;;;;CHF
R935;19,02;;MSSC;;;;;;CHF
8566;83,61;;MSSC;;;;;;CHF
R921;360,67;;MSSC;;;;;;CHF
1549;41,73;;MSSC;;;;;;CHF
R946;320,00;;MSSC;;;;;;CHF
R944;130,60;;MSSC;;;;;;CHF
R943;65,19;;MSSC;;;;;;CHF
R916;47,78;;MSSC;;;;;;CHF
R937;77,36;;MSSC;;;;;;CHF
R938;325,00;;MSSC;;;;;;CHF
R778;52,50;;MSSC;;;;;;CHF
R914;109,45;;MSSC;;;;;;CHF
R970;349,02;;MSSC;;;;;;CHF
R954;67,90;;MSSC;;;;;;CHF
R955;80,92;;MSSC;;;;;;CHF
R919;10,94;;MSSC;;;;;;CHF
R762;86,38;;MSSC;;;;;;CHF
R953;25,42;;MSSC;;;;;;CHF
R487;70,83;;MSSC;;;;;;CHF
R240;33,57;;MSSC;;;;;;CHF
1556;70,06;;MSSC;;;;;;CHF
R287;2,85;;MSSC;;;;;;CHF
T449;21,49;;MSSC;;;;;;CHF
A697;296,27;;MSSC;;;;;;CHF
3114;72,93;;MSSC;;;;;;CHF
9578;3417,25;;MSSC;;;;;;CHF
1121;50,40;;MSSC;;;;;;CHF
S333;9550,75;;MSSC;;;;;;CHF
R651;631,53;;MSSC;;;;;;CHF
I952;144,27;;MSSC;;;;;;CHF
R628;75,56;;MSSC;;;;;;CHF
R629;76,85;;MSSC;;;;;;CHF
R348;2470,00;;MSSC;;;;;;CHF
I577;92,90;;MSSC;;;;;;CHF
O836;52,75;;MSSC;;;;;;CHF
3592;39,56;;MSSC;;;;;;CHF
P681;7,85;;MSSC;;;;;;CHF
G018;7,07;;MSSC;;;;;;CHF
R034;635,88;;MSSC;;;;;;CHF
P320;251,55;;MSSC;;;;;;CHF
S216;1871,86;;MSSC;;;;;;CHF
S357;265,00;;MSSC;;;;;;CHF
S356;549,98;;MSSC;;;;;;CHF
S355;550,00;;MSSC;;;;;;CHF
S354;114,15;;MSSC;;;;;;CHF
S199;112,75;;MSSC;;;;;;CHF
S198;165,40;;MSSC;;;;;;CHF
L668;24,66;;MSSC;;;;;;CHF
H046;73,70;;MSSC;;;;;;CHF
L646;34,91;;MSSC;;;;;;CHF
1248;168,46;;MSSC;;;;;;CHF
G041;86,47;;MSSC;;;;;;CHF
S382;6180,05;;MSSC;;;;;;CHF
S200;426,80;;MSSC;;;;;;CHF
S779;97,85;;MSSC;;;;;;CHF
S482;32,32;;MSSC;;;;;;CHF
L709;52,34;;MSSC;;;;;;CHF
O905;77,71;;MSSC;;;;;;CHF
R877;49,46;;MSSC;;;;;;CHF
S280;924,23;;MSSC;;;;;;CHF
S201;336,68;;MSSC;;;;;;CHF
R390;128,87;;MSSC;;;;;;CHF
S835;687,00;;MSSC;;;;;;CHF
S833;42,47;;MSSC;;;;;;CHF
L860;71,90;;MSSC;;;;;;CHF
P952;422,46;;MSSC;;;;;;CHF
D175;26,64;;MSSC;;;;;;CHF
R093;1394,99;;MSSC;;;;;;CHF
R990;230,10;;MSSC;;;;;;CHF
Q597;1660,00;;MSSC;;;;;;CHF
R785;297,50;;MSSC;;;;;;CHF
T064;354,99;;MSSC;;;;;;CHF
Q872;303,99;;MSSC;;;;;;CHF
S778;578,56;;MSSC;;;;;;CHF
R526;102,08;;MSSC;;;;;;CHF
R726;64,94;;MSSC;;;;;;CHF
R433;80,24;;MSSC;;;;;;CHF
R781;84,20;;MSSC;;;;;;CHF
S704;336,67;;MSSC;;;;;;CHF
S206;25,00;;MSSC;;;;;;CHF
S207;484,16;;MSSC;;;;;;CHF
6451;69,17;;MSSC;;;;;;CHF
O331;20,23;;MSSC;;;;;;CHF
M199;15,29;;MSSC;;;;;;CHF
Q998;215,01;;MSSC;;;;;;CHF
S380;52,40;;MSSC;;;;;;CHF
A031;152,48;;MSSC;;;;;;CHF
T377;188,94;;MSSC;;;;;;CHF
T358;142,00;;MSSC;;;;;;CHF
T450;41,70;;MSSC;;;;;;CHF
P319;1314,24;;MSSC;;;;;;CHF
S369;136,94;;MSSC;;;;;;CHF
7907;105,58;;MSSC;;;;;;CHF
S381;248,74;;MSSC;;;;;;CHF
S372;92,84;;MSSC;;;;;;CHF
Q010;7,24;;MSSC;;;;;;CHF
T491;132,66;;MSSC;;;;;;CHF
T548;6975,06;;MSSC;;;;;;CHF
K459;120,01;;MSSC;;;;;;CHF
T549;75,93;;MSSC;;;;;;CHF
T550;383,98;;MSSC;;;;;;CHF
T559;262,27;;MSSC;;;;;;CHF
R636;47,65;;MSSC;;;;;;CHF
T357;50,15;;MSSC;;;;;;CHF
T980;13,24;;MSSC;;;;;;CHF
S332;24,87;;MSSC;;;;;;CHF
I559;77,26;;MSSC;;;;;;CHF
E725;56,66;;MSSC;;;;;;CHF
S070;57,32;;MSSC;;;;;;CHF
M086;13,56;;MSSC;;;;;;CHF
R833;278,35;;MSSC;;;;;;CHF
R979;18,01;;MSSC;;;;;;CHF
R038;197,50;;MSSC;;;;;;CHF
S445;282,96;;MSSC;;;;;;CHF
R632;7,45;;MSSC;;;;;;CHF
A450;10,58;;MSSC;;;;;;CHF
F444;7,68;;MSSC;;;;;;CHF
R871;52,34;;MSSC;;;;;;CHF
R634;202,58;;MSSC;;;;;;CHF
R637;315,70;;MSSC;;;;;;CHF
1931;5,62;;MSSC;;;;;;CHF
3124;6,54;;MSSC;;;;;;CHF
T981;96,33;;MSSC;;;;;;CHF
R037;331,52;;MSSC;;;;;;CHF
D664;27,25;;MSSC;;;;;;CHF
B444;8,42;;MSSC;;;;;;CHF
C860;13,75;;MSSC;;;;;;CHF
Q702;62,05;;MSSC;;;;;;CHF
P487;48,00;;MSSC;;;;;;CHF
P488;29,50;;MSSC;;;;;;CHF
P489;2957,44;;MSSC;;;;;;CHF
P490;1265,01;;MSSC;;;;;;CHF
P510;84,65;;MSSC;;;;;;CHF
1467;11,84;;MSSC;;;;;;CHF
H776;11,96;;MSSC;;;;;;CHF
1570;25,27;;MSSC;;;;;;CHF
P697;259,47;;MSSC;;;;;;CHF
3358;236,14;;MSSC;;;;;;CHF
Q305;15,16;;MSSC;;;;;;CHF
K364;18,34;;MSSC;;;;;;CHF
5534;147,19;;MSSC;;;;;;CHF
P299;384,22;;MSSC;;;;;;CHF
G034;14,98;;MSSC;;;;;;CHF
1119;8,76;;MSSC;;;;;;CHF
M504;957,33;;MSSC;;;;;;CHF
D312;14,95;;MSSC;;;;;;CHF
P372;209,48;;MSSC;;;;;;CHF
O306;41,72;;MSSC;;;;;;CHF
1566;1,98;;MSSC;;;;;;CHF
I046;55,68;;MSSC;;;;;;CHF
I047;58,74;;MSSC;;;;;;CHF
B912;68,50;;MSSC;;;;;;CHF
F037;33,39;;MSSC;;;;;;CHF
U033;22,65;;MSSC;;;;;;CHF
S432;183,00;;MSSC;;;;;;CHF
R786;109,00;;MSSC;;;;;;CHF
